iteration,loss,elapsed,optimizer,lr,weight_decay,momentum,batch_size,optim,scheduler,running_best,tuner,seed
21,-0.6568,1419.6364407539368,Optuna-TPE,0.009987360730676128,2.498720642625932e-06,0.7198100995027038,287,sgd,cosine,-0.7536,Optuna-TPE,1
22,-0.5668,1481.9114737510681,Optuna-TPE,0.045975439421031675,2.129659765567984e-05,0.978709156237278,180,sgd,cosine,-0.7536,Optuna-TPE,1
23,-0.7942,1539.0373239517212,Optuna-TPE,0.01710986224089268,1.4054861526413841e-05,0.8973488432365937,113,sgd,cosine,-0.7942,Optuna-TPE,1
24,-0.7942,1615.9812710285187,Optuna-TPE,0.01544798731368118,1.0019459345473752e-05,0.8911301573482592,125,sgd,cosine,-0.7942,Optuna-TPE,1
25,-0.7756,1684.953335762024,Optuna-TPE,0.013708431372422787,3.571740855982116e-06,0.8190940901541148,110,sgd,cosine,-0.7942,Optuna-TPE,1
26,-0.6974,1741.8257451057434,Optuna-TPE,0.00364849621158522,1.7756080545227945e-05,0.8182802299168017,109,sgd,cosine,-0.7942,Optuna-TPE,1
27,-0.801,1802.066217660904,Optuna-TPE,0.013081696662979795,4.312960992085603e-05,0.8064608395416342,57,sgd,cosine,-0.801,Optuna-TPE,1
28,-0.7164,1866.2892546653748,Optuna-TPE,0.005606217478307736,5.1305590768050227e-05,0.7929757483226689,51,adam,cosine,-0.801,Optuna-TPE,1
29,-0.7884,1930.8943192958832,Optuna-TPE,0.0009305606921795145,4.023300898215354e-05,0.9027835661328102,49,adamw,cosine,-0.801,Optuna-TPE,1
30,-0.5988,1990.767573595047,Optuna-TPE,0.002328135970053189,1.2894413402867681e-05,0.7115104529115708,72,rmsprop,step,-0.801,Optuna-TPE,1
31,-0.458,2048.5524611473083,Optuna-TPE,0.1629081088452556,3.111790375806596e-05,0.8658146442212509,89,sgd,cosine,-0.801,Optuna-TPE,1
32,-0.7928,2114.018004179001,Optuna-TPE,0.0006576949811829453,4.008079513337283e-05,0.9174869750248436,50,adamw,cosine,-0.801,Optuna-TPE,1
33,-0.8064,2178.288433074951,Optuna-TPE,0.00038277756802056683,6.606084801313002e-06,0.9086815209900192,52,adamw,cosine,-0.8064,Optuna-TPE,1
34,-0.6038,2246.1427500247955,Optuna-TPE,0.05013573307894512,7.68316889352844e-06,0.8423308570932236,39,adamw,cosine,-0.8064,Optuna-TPE,1
35,-0.805,2307.0446178913116,Optuna-TPE,0.0004199064527094587,5.175256316122117e-06,0.8858959093507459,59,adamw,cosine,-0.8064,Optuna-TPE,1
36,-0.8028,2370.6344673633575,Optuna-TPE,0.000345692639548052,5.516491093645862e-06,0.9410626523224677,61,adamw,cosine,-0.8064,Optuna-TPE,1
37,-0.7506,2434.8522551059723,Optuna-TPE,0.0004079629432540045,4.62811130497413e-06,0.9428478799881322,61,adamw,step,-0.8064,Optuna-TPE,1
38,-0.787,2495.1520478725433,Optuna-TPE,0.00017048473503129184,1.817293982956865e-06,0.9360468880245383,60,adamw,cosine,-0.8064,Optuna-TPE,1
39,-0.7726,2565.308664560318,Optuna-TPE,0.00012330685421832176,5.359115740127814e-06,0.9216960806710037,40,adamw,cosine,-0.8064,Optuna-TPE,1
40,-0.7956,2626.31644487381,Optuna-TPE,0.0002930804101326984,9.608494726523848e-05,0.83010895827659,86,adamw,cosine,-0.8064,Optuna-TPE,1
41,-0.6788,2690.2908177375793,Optuna-TPE,0.0012875570151154533,0.0002750223814015773,0.7820402206232506,65,rmsprop,cosine,-0.8064,Optuna-TPE,1
42,-0.7916,2752.420117855072,Optuna-TPE,0.0003066855566810883,0.00011158221379660889,0.8348416018497727,85,adamw,cosine,-0.8064,Optuna-TPE,1
43,-0.8074,2815.582867383957,Optuna-TPE,0.00038019207673975464,7.757888528183414e-05,0.8742423012145554,57,adamw,cosine,-0.8074,Optuna-TPE,1
44,-0.8032,2880.9928007125854,Optuna-TPE,0.000580117938466954,0.0026032423404076656,0.8781564207143008,45,adamw,cosine,-0.8074,Optuna-TPE,1
45,-0.8044,2950.0629777908325,Optuna-TPE,0.00047935826313149125,0.0023195424456151892,0.8751223126245795,41,adamw,cosine,-0.8074,Optuna-TPE,1
46,-0.7594,3018.083808898926,Optuna-TPE,0.0004878334066713961,0.002023002165757033,0.8608169088563405,42,adamw,step,-0.8074,Optuna-TPE,1
47,-0.7878,3083.161979198456,Optuna-TPE,0.0001962268121687402,0.008758094503684541,0.8765434605463686,46,adamw,cosine,-0.8074,Optuna-TPE,1
48,-0.7614,3153.0858147144318,Optuna-TPE,0.00010479832755051565,0.0026072875812560995,0.6267881497616693,37,adamw,cosine,-0.8074,Optuna-TPE,1
49,-0.8062,3218.9354009628296,Optuna-TPE,0.0005357070084521563,0.0007626464783819891,0.9172010606498067,44,adamw,cosine,-0.8074,Optuna-TPE,1
50,-0.7656,3290.7316794395447,Optuna-TPE,0.0013863515803624936,0.0007274966393806015,0.9200151991469737,34,adamw,cosine,-0.8074,Optuna-TPE,1
51,-0.6698,3354.8324851989746,Optuna-TPE,0.002251589402854316,0.0010115096280853544,0.9533931197462443,54,adam,step,-0.8074,Optuna-TPE,1
52,-0.8036,3420.389460325241,Optuna-TPE,0.0005947715697602449,0.0031507266548355555,0.8689098573471676,45,adamw,cosine,-0.8074,Optuna-TPE,1
53,-0.7944,3485.1744525432587,Optuna-TPE,0.0008969855653761718,0.004102062155890207,0.9166335500983862,44,adamw,cosine,-0.8074,Optuna-TPE,1
54,-0.7902,3546.426394224167,Optuna-TPE,0.0002304340556161926,0.001285959192095936,0.8507730499642738,71,adamw,cosine,-0.8074,Optuna-TPE,1
55,-0.8152,3621.31561422348,Optuna-TPE,0.0004989256993046267,0.0004008400606681548,0.8760572443611695,32,adamw,cosine,-0.8152,Optuna-TPE,1
56,-0.7968,3694.509610414505,Optuna-TPE,0.0010894361267622078,0.0005304035984934831,0.9682158061979866,33,adamw,cosine,-0.8152,Optuna-TPE,1
57,-0.6426,3763.8049371242523,Optuna-TPE,0.00043252282528936963,0.0004909234772466091,0.5483250179541276,37,rmsprop,none,-0.8152,Optuna-TPE,1
58,-0.7934,3832.7877275943756,Optuna-TPE,0.00014716232628551615,0.00017116576173548532,0.9064269360796302,36,adamw,cosine,-0.8152,Optuna-TPE,1
59,-0.7948,3891.902749300003,Optuna-TPE,0.0002612994763661508,0.001546758598068864,0.7486667267668813,78,adamw,cosine,-0.8152,Optuna-TPE,1
60,-0.7518,3956.0409376621246,Optuna-TPE,0.00190577269299774,0.00036712169542017054,0.8808324454547033,52,adamw,cosine,-0.8152,Optuna-TPE,1
1,-0.7208,70.46489906311035,DE,0.0009779314869892272,2.7990981783780398e-05,0.8490487553738058,35,adamw,step,-0.7208,DE,1
2,-0.0884,135.00726437568665,DE,0.3208002917106708,0.0015037054762472109,0.708013474708423,428,adam,none,-0.7208,DE,1
3,-0.6748,191.01124167442322,DE,0.028634305598743255,3.0615015314958505e-06,0.9553434482682497,119,sgd,step,-0.7208,DE,1
4,-0.7172,253.60485315322876,DE,0.00025520758294073423,0.00013740190517875768,0.6054366220906376,156,rmsprop,cosine,-0.7208,DE,1
5,-0.6786,319.1741497516632,DE,0.0004792152748990548,6.391844191674294e-06,0.6790952347125858,186,rmsprop,cosine,-0.7208,DE,1
6,-0.7342,378.4779517650604,DE,0.016366971971924858,0.000368587291159412,0.7591193058900535,72,sgd,none,-0.7342,DE,1
7,-0.3444,456.6585624217987,DE,0.06270734230744869,5.6337835688745295e-05,0.5117949381098151,348,adam,none,-0.7342,DE,1
8,-0.7164,517.90154337883,DE,0.005369260675356572,0.0041793880878738384,0.9227129737753421,57,adamw,cosine,-0.7342,DE,1
9,-0.7002,592.5732445716858,DE,0.0027504516141886692,1.2549407552417303e-06,0.5424316799454391,84,adam,cosine,-0.7342,DE,1
10,-0.4264,669.623916387558,DE,0.12258402024258648,0.00018775486457080069,0.892098781010136,217,adamw,step,-0.7342,DE,1
11,-0.576,733.7838077545166,DE,0.010940490197074621,1.2321906938613712e-05,0.6484885169286281,49,rmsprop,none,-0.7342,DE,1
12,-0.3578,798.6467001438141,DE,0.0007178587108580701,0.0019112149005952787,0.7897635227069258,301,sgd,step,-0.7342,DE,1
13,-0.3372,887.0571575164795,DE,0.00013074722524455333,4.427883241340554e-05,0.9859800732787698,501,sgd,cosine,-0.7342,DE,1
14,-0.273,951.6399891376495,DE,0.055969668501673654,0.009504080477941776,0.5748223125003278,40,rmsprop,step,-0.7342,DE,1
15,-0.1,964.2115876674652,DE,0.21446310219470172,4.6720608523516106e-06,0.8184419207647443,132,adamw,none,-0.7342,DE,1
16,-0.6832,1023.0851731300354,DE,0.0014647630131586304,0.0009002659000517716,0.7386575747001917,103,adam,step,-0.7342,DE,1
17,-0.3936,1082.967167377472,DE,0.0003583343089343412,0.0003038188422973709,0.5816961140223799,58,sgd,step,-0.7342,DE,1
18,-0.7192,1145.1120417118073,DE,0.0003583343089343412,0.0015037054762472109,0.5816961140223799,58,adam,none,-0.7342,DE,1
19,-0.3936,1205.9910342693329,DE,0.0003583343089343412,0.0003038188422973709,0.5816961140223799,58,sgd,step,-0.7342,DE,1
20,-0.77,1272.5817158222198,DE,0.00012800729275255735,8.91300142664329e-06,0.7768691649584725,43,rmsprop,cosine,-0.77,DE,1
21,-0.6508,1349.8246927261353,DE,0.0015912315762357531,1.967205273481849e-05,0.9857520861704293,183,adamw,step,-0.77,DE,1
22,-0.6506,1416.489545583725,DE,0.003238915884172759,7.683598410081874e-06,0.6480904523736183,45,adamw,step,-0.77,DE,1
23,-0.4836,1483.424524307251,DE,0.005516309484542204,0.0006669096608489237,0.6518167422562215,41,rmsprop,step,-0.77,DE,1
24,-0.6184,1540.9607434272766,DE,0.0006296095320514446,0.0041793880878738384,0.8414065798513249,111,rmsprop,cosine,-0.77,DE,1
25,-0.6424,1603.1002802848816,DE,0.0027504516141886692,4.600299060768918e-06,0.8873318682691267,81,adam,step,-0.77,DE,1
26,-0.5454,1678.8888025283813,DE,0.0013491951523480214,6.0895209482165906e-05,0.9666430102706094,146,rmsprop,cosine,-0.77,DE,1
27,-0.798,1744.82981467247,DE,0.0008391775161245837,0.00017288960581128833,0.6554205796500321,44,adam,cosine,-0.798,DE,1
28,-0.8008,1810.5900027751923,DE,0.00023839378447315274,0.0019112149005952787,0.7897635227069258,50,adamw,cosine,-0.8008,DE,1
29,-0.2114,1885.613575220108,DE,0.00022854326449610324,0.0023203663068232273,0.7035179787929853,501,sgd,step,-0.8008,DE,1
30,-0.1,1897.668773651123,DE,0.3546379632577069,0.00456289781785189,0.6799513691559809,40,rmsprop,step,-0.8008,DE,1
31,-0.1,1910.1022934913635,DE,0.21446310219470172,0.00029624007821819247,0.8184419207647443,132,adamw,cosine,-0.8008,DE,1
32,-0.7004,1970.7509570121765,DE,0.0014647630131586304,0.0009002659000517716,0.7441333981739213,60,adamw,step,-0.8008,DE,1
33,-0.4906,2031.107700586319,DE,0.031838826019864215,0.0019112149005952787,0.7897635227069258,81,adam,step,-0.8008,DE,1
34,-0.7708,2094.6823477745056,DE,0.00025686910997306804,0.006892627526680735,0.5876744331736458,62,adam,step,-0.8008,DE,1
35,-0.1998,2172.6294660568237,DE,0.3717075908751266,3.0615015314958505e-06,0.9419260849648429,167,sgd,cosine,-0.8008,DE,1
36,-0.4542,2238.947591781616,DE,0.016366971971924858,0.000368587291159412,0.7591193058900535,36,rmsprop,step,-0.8008,DE,1
37,-0.6872,2302.93097615242,DE,0.005883499277372038,4.900578868088654e-05,0.5867316880382486,124,adam,cosine,-0.8008,DE,1
38,-0.648,2370.7643172740936,DE,0.001090310499976988,2.7155518423404622e-06,0.8193993789702732,35,sgd,step,-0.8008,DE,1
39,-0.7928,2442.6432399749756,DE,0.0001623094954747025,1.336810133071046e-05,0.5390837532199473,33,adam,cosine,-0.8008,DE,1
40,-0.653,2506.5452420711517,DE,0.0016765343755892252,0.0041793880878738384,0.6955816086128034,200,adamw,step,-0.8008,DE,1
41,-0.4544,2566.346077442169,DE,0.0017580679430861646,4.190941435042673e-06,0.9759950102700994,85,rmsprop,step,-0.8008,DE,1
42,-0.7042,2634.7018575668335,DE,0.0005307330202036541,4.236492481619283e-06,0.7601276664435785,260,adam,step,-0.8008,DE,1
43,-0.748,2700.753612756729,DE,0.001716748909964219,8.91300142664329e-06,0.68410335319375,43,adamw,cosine,-0.8008,DE,1
44,-0.594,2778.316753387451,DE,0.007711365504375953,0.00017288960581128833,0.6554205796500321,130,adam,step,-0.8008,DE,1
45,-0.4194,2834.351537466049,DE,0.00013074722524455333,5.526832378302537e-06,0.9401475716761716,110,sgd,step,-0.8008,DE,1
46,-0.4316,2899.330525636673,DE,0.020771065529581655,0.0037865516073461655,0.8312060034846016,42,adam,step,-0.8008,DE,1
47,-0.701,2963.2969205379486,DE,0.00015724545911268746,6.582223902398404e-05,0.8848612564111001,132,adamw,step,-0.8008,DE,1
48,-0.5698,3028.173816919327,DE,0.1279274687115267,0.0009002659000517716,0.7759622274001023,46,adamw,cosine,-0.8008,DE,1
49,-0.8056,3092.487054347992,DE,0.000351880541317155,0.005271633687471913,0.5945982159541257,50,adamw,cosine,-0.8056,DE,1
50,-0.6368,3155.3957648277283,DE,0.00437354545940876,3.6046088559567794e-05,0.8472681488930566,62,adam,step,-0.8056,DE,1
51,-0.4362,3212.069732427597,DE,0.028634305598743255,0.006471021323651567,0.9553434482682497,119,adam,cosine,-0.8056,DE,1
52,-0.7528,3276.650416612625,DE,0.016366971971924858,4.5280547050337416e-05,0.9307796709754755,61,sgd,none,-0.8056,DE,1
53,-0.742,3342.0099787712097,DE,0.000342169316631185,0.00033349969419851384,0.5867316880382486,124,adam,step,-0.8056,DE,1
54,-0.5804,3406.5561316013336,DE,0.02551647476189331,2.4275235195806203e-06,0.8525203987040304,62,adamw,step,-0.8056,DE,1
55,-0.753,3479.109667301178,DE,0.0001623094954747025,0.00011164516079519833,0.7476939462171941,96,adamw,cosine,-0.8056,DE,1
56,-0.7986,3541.3163046836853,DE,0.024170028741853585,5.8749905097770043e-05,0.7676641273450461,57,sgd,cosine,-0.8056,DE,1
57,-0.618,3610.8672218322754,DE,0.010702107035176583,0.000904245924119223,0.8983669519866528,41,adam,cosine,-0.8056,DE,1
58,-0.6658,3677.8757894039154,DE,0.0031447934360543228,4.236492481619283e-06,0.9823410201976089,44,adam,step,-0.8056,DE,1
59,-0.5052,3742.4637417793274,DE,0.23589352839064942,8.91300142664329e-06,0.7768691649584725,128,adam,cosine,-0.8056,DE,1
60,-0.7966,3807.3077549934387,DE,0.0008391775161245837,2.250057783040952e-06,0.8349823577427147,52,adam,cosine,-0.8056,DE,1
1,-0.3942,60.013211727142334,PSO,0.00023907379894097592,4.5313118440918034e-05,0.840256077286595,101,sgd,step,-0.3942,PSO,1
2,-0.1,72.79706978797913,PSO,0.028533594280160512,0.00011469815928006894,0.9628514304354985,163,rmsprop,cosine,-0.3942,PSO,1
3,-0.6832,137.81235313415527,PSO,0.00032747566354160705,0.0016965441064499503,0.6948616501229115,51,rmsprop,step,-0.6832,PSO,1
4,-0.1,164.24310994148254,PSO,0.05987305913178295,0.0008016631879017481,0.9328199846908468,181,rmsprop,step,-0.6832,PSO,1
5,-0.6046,243.35663771629333,PSO,0.000996449227874263,0.003833053427669123,0.7097646830369345,465,adamw,step,-0.6832,PSO,1
6,-0.7522,300.3958079814911,PSO,0.00026193972267508735,1.3969680771802286e-06,0.9413141821781542,109,adam,step,-0.7522,PSO,1
7,-0.4428,362.7452349662781,PSO,0.01209960084011684,0.0016011126021521556,0.5743534282891856,50,rmsprop,step,-0.7522,PSO,1
8,-0.6594,425.2622082233429,PSO,0.0005099867740633409,0.002028361214246373,0.659129225582811,69,rmsprop,step,-0.7522,PSO,1
9,-0.3826,503.72801065444946,PSO,0.0007411980548617577,0.0025024305436009545,0.9057116932983579,470,sgd,step,-0.7522,PSO,1
10,-0.6236,581.3998880386353,PSO,0.0004105790012245908,0.0022482348878216916,0.5817423775101382,306,rmsprop,step,-0.7522,PSO,1
11,-0.781,651.1060326099396,PSO,0.00027418017781061135,2.452831682953421e-05,0.5018432346239339,114,adamw,cosine,-0.781,PSO,1
12,-0.4566,727.8641331195831,PSO,0.006961999967037368,0.002671520775369174,0.8353828024970914,455,rmsprop,step,-0.781,PSO,1
13,-0.7584,798.810480594635,PSO,0.00034258915433631464,0.002610432700622669,0.5908399515429832,100,adam,step,-0.781,PSO,1
14,-0.5152,859.0515358448029,PSO,0.11037333515474974,0.001688289213191311,0.9167168706767844,57,adamw,step,-0.781,PSO,1
15,-0.7682,932.3098039627075,PSO,0.00018937588977985733,2.2608919732488297e-06,0.7711092166300695,99,adamw,cosine,-0.781,PSO,1
16,-0.7864,991.348696231842,PSO,0.0002805132622811944,0.00010277994476310487,0.5271077608468236,116,adamw,cosine,-0.7864,PSO,1
17,-0.7392,1054.4511415958405,PSO,0.0020152059042865484,1.714288215394706e-06,0.7941181549331924,65,adam,cosine,-0.7864,PSO,1
18,-0.7602,1116.3778200149536,PSO,0.00022501740693588136,4.465907700422257e-06,0.768005602682672,142,adam,cosine,-0.7864,PSO,1
19,-0.729,1183.3890070915222,PSO,0.00011040604074268353,0.0013211685859820168,0.5992330978064171,44,rmsprop,step,-0.7864,PSO,1
20,-0.7704,1245.589396238327,PSO,0.00015556062060114774,0.0009150263090886102,0.7131494482840696,57,adamw,cosine,-0.7864,PSO,1
21,-0.726,1316.788791179657,PSO,0.0002837344513513926,0.00021039174528393782,0.5397400239582686,117,rmsprop,cosine,-0.7864,PSO,1
22,-0.8102,1384.3335292339325,PSO,0.0004153867554798644,9.238484092565523e-06,0.9251664633296871,39,adamw,cosine,-0.8102,PSO,1
23,-0.7554,1460.595415353775,PSO,0.0002396703497966981,1.0267494274863623e-05,0.8209078196614386,139,adamw,cosine,-0.8102,PSO,1
24,-0.7402,1529.9314279556274,PSO,0.0534251985900751,1.0237693550429302e-05,0.8471606189675702,112,sgd,cosine,-0.8102,PSO,1
25,-0.7898,1591.3905766010284,PSO,0.0002466281206608472,5.932086883517831e-05,0.9518715113362486,70,adamw,cosine,-0.8102,PSO,1
26,-0.791,1648.6037278175354,PSO,0.00032047205763498536,6.106315018815613e-06,0.7008768710767966,111,adamw,cosine,-0.8102,PSO,1
27,-0.665,1737.286392211914,PSO,0.0001885902577571867,2.1446634634456814e-05,0.7456906175279345,488,adamw,cosine,-0.8102,PSO,1
28,-0.715,1816.540822982788,PSO,0.0002502082241527858,5.483478085864108e-06,0.9176672473190777,369,adam,cosine,-0.8102,PSO,1
29,-0.2288,1876.2848258018494,PSO,0.00918034581119704,0.008436232934034326,0.7388805306560795,66,rmsprop,cosine,-0.8102,PSO,1
30,-0.8092,1938.917094707489,PSO,0.0005653677012241526,5.810882003215262e-06,0.792349786171325,53,adamw,cosine,-0.8102,PSO,1
31,-0.7444,2005.465739250183,PSO,0.0003663850891634017,1.5313049612069799e-06,0.596190758413808,369,adamw,cosine,-0.8102,PSO,1
32,-0.7734,2081.0422644615173,PSO,0.0003855536497810457,7.58854497835412e-06,0.8295151237822083,212,adamw,cosine,-0.8102,PSO,1
33,-0.7062,2159.9521329402924,PSO,0.0002648937254359288,4.258739664270465e-06,0.7949566311329673,475,adamw,cosine,-0.8102,PSO,1
34,-0.735,2227.9470484256744,PSO,0.0024668048362045674,2.7421078063726992e-05,0.5496957914344784,38,adam,cosine,-0.8102,PSO,1
35,-0.7298,2316.7375552654266,PSO,0.0005545367554214793,1.8582626972935396e-06,0.8554090866327955,494,adamw,cosine,-0.8102,PSO,1
36,-0.7458,2383.8123178482056,PSO,0.00040882129366115157,1.1688694957837436e-05,0.9046609471558034,361,adamw,cosine,-0.8102,PSO,1
37,-0.7422,2466.1142172813416,PSO,0.0006034640965804779,4.765945246725438e-06,0.5460631971216252,327,adamw,cosine,-0.8102,PSO,1
38,-0.738,2545.846498966217,PSO,0.0004744212094480446,1.088600513588356e-05,0.834922213588592,352,adam,cosine,-0.8102,PSO,1
39,-0.3766,2609.81778550148,PSO,0.02667369993091651,0.006049234237724094,0.798460741440006,42,adam,cosine,-0.8102,PSO,1
40,-0.8126,2681.193069458008,PSO,0.0003910612648613601,9.764063037302635e-06,0.8796944696050991,33,adamw,cosine,-0.8126,PSO,1
41,-0.8,2744.541229724884,PSO,0.00034935373900500465,1.257735354798567e-05,0.8845493224151956,62,adamw,cosine,-0.8126,PSO,1
42,-0.815,2805.075321674347,PSO,0.0004130266190069869,9.484029293284067e-06,0.5652767998561441,60,adamw,cosine,-0.815,PSO,1
43,-0.7514,2882.728714942932,PSO,0.00021969491756669828,8.931021194474935e-06,0.894343062182698,173,adamw,cosine,-0.815,PSO,1
44,-0.4614,2939.6666045188904,PSO,0.05055075713202547,0.0015783465467708434,0.7171253666874216,72,adam,cosine,-0.815,PSO,1
45,-0.7802,3017.8721907138824,PSO,0.00032839915610448605,2.2381660685739548e-05,0.8918371610912509,137,adamw,cosine,-0.815,PSO,1
46,-0.7868,3078.587145805359,PSO,0.0003478237939929048,9.571112722772652e-06,0.9117769946921731,101,adamw,cosine,-0.815,PSO,1
47,-0.797,3137.1581284999847,PSO,0.0003416971410152223,1.3378727428571194e-05,0.5748836012234035,103,adamw,cosine,-0.815,PSO,1
48,-0.7168,3216.106605529785,PSO,0.00021771049335790623,5.162531454418006e-06,0.656240401513472,293,adamw,cosine,-0.815,PSO,1
49,-0.7288,3292.435768842697,PSO,0.0018512469514596693,0.0005110083905138533,0.8687530376776518,148,adamw,cosine,-0.815,PSO,1
50,-0.7722,3356.027228116989,PSO,0.0005146631249492063,2.075152439864484e-05,0.6065754733520102,214,adamw,cosine,-0.815,PSO,1
51,-0.7422,3421.9906566143036,PSO,0.0003485491381910738,1.118728289572438e-05,0.6983546117193474,286,adamw,cosine,-0.815,PSO,1
52,-0.7404,3500.90526676178,PSO,0.00041597491452339364,9.19686053131049e-06,0.8044387516429502,421,adamw,cosine,-0.815,PSO,1
53,-0.7722,3564.6954658031464,PSO,0.00039870846536412837,4.473192622063338e-06,0.5949759482542534,180,adamw,cosine,-0.815,PSO,1
54,-0.7904,3622.579836368561,PSO,0.01807786268102958,3.3510576281418988e-06,0.8201385816573805,90,sgd,cosine,-0.815,PSO,1
55,-0.8074,3696.194761991501,PSO,0.00041330496108452097,4.942438375688458e-06,0.7228636941916667,80,adamw,cosine,-0.815,PSO,1
56,-0.8098,3764.8795619010925,PSO,0.0003946430387160645,1.3725524689252657e-05,0.8205347308200394,41,adamw,cosine,-0.815,PSO,1
57,-0.8104,3828.5617892742157,PSO,0.0004528295862614111,7.894050850732939e-06,0.5707826266285893,49,adamw,cosine,-0.815,PSO,1
58,-0.8134,3899.274710893631,PSO,0.0005480317521980524,4.678913409151043e-06,0.5579146548933415,34,adamw,cosine,-0.815,PSO,1
59,-0.8142,3964.1868505477905,PSO,0.0006250753327650292,5.987082636957523e-05,0.9831239721536411,46,adamw,cosine,-0.815,PSO,1
60,-0.792,4036.332482814789,PSO,0.0003698605098734912,6.66242291254744e-06,0.9075326253234932,102,adamw,cosine,-0.815,PSO,1
0,-0.5464,64.57839131355286,HDGPSO,0.007820109555568514,0.006336578001821525,0.5706382102326205,445,adam,step,-0.5464,HDGPSO,1
0,-0.1,77.04774785041809,HDGPSO,0.11525162754136092,4.333078385228662e-05,0.7693009069597991,35,rmsprop,step,-0.5464,HDGPSO,1
0,-0.5108,133.14188981056213,HDGPSO,0.0016583176718147,0.0014246717533063075,0.648565466352906,113,sgd,step,-0.5464,HDGPSO,1
0,-0.7594,194.8316831588745,HDGPSO,0.0005656852208754239,1.1200911395398854e-05,0.8676786895887257,70,adam,none,-0.7594,HDGPSO,1
0,-0.5306,256.8796544075012,HDGPSO,0.3606958236397906,0.0007927929200841651,0.7652011592182428,69,sgd,none,-0.7594,HDGPSO,1
1,-0.2732,320.72752928733826,HDGPSO,0.007820109555568514,0.006336578001821525,0.5706382102326205,196,adam,none,-0.7594,HDGPSO,1
1,-0.1,334.17595982551575,HDGPSO,0.11525162754136092,4.333078385228662e-05,0.5,35,rmsprop,step,-0.7594,HDGPSO,1
1,-0.5908,389.7989044189453,HDGPSO,0.0016583176718147,0.0014246717533063075,0.6493404363357618,113,sgd,none,-0.7594,HDGPSO,1
1,-0.6976,466.1756670475006,HDGPSO,0.0005656852208754239,0.00022853491675282179,0.6136505477713012,153,adam,none,-0.7594,HDGPSO,1
1,-0.0974,538.3720316886902,HDGPSO,0.3606958236397906,0.0007927929200841651,0.7652011592182428,32,adam,none,-0.7594,HDGPSO,1
1,-0.4286,614.7977957725525,HDGPSO,0.0008480341414926488,0.00046062855089707257,0.6745267073384857,131,sgd,step,-0.7594,HDGPSO,1
1,-0.6706,678.1605956554413,HDGPSO,0.0012098491394944963,0.00013963383487783563,0.892662989433695,121,adamw,step,-0.7594,HDGPSO,1
1,-0.4826,748.9559774398804,HDGPSO,0.011125904840728904,0.0008976373250850949,0.7938935585153662,32,adam,none,-0.7594,HDGPSO,1
1,-0.4546,825.8953268527985,HDGPSO,0.0018768358101171282,0.0034978883685394943,0.6519081998914634,512,sgd,none,-0.7594,HDGPSO,1
1,-0.5698,902.8368937969208,HDGPSO,0.0019528668504923674,0.001484583162863613,0.6335147015215528,512,adam,step,-0.7594,HDGPSO,1
1,-0.2054,967.6070551872253,HDGPSO,0.010809696263022318,0.0008237369661022138,0.9063065009256204,51,rmsprop,none,-0.7594,HDGPSO,1
1,-0.7712,1024.8131730556488,HDGPSO,0.0004219154574854888,6.111600920381531e-05,0.8914692988509204,113,adam,none,-0.7712,HDGPSO,1
1,-0.2566,1083.4300472736359,HDGPSO,0.00010000000000000009,4.571542614133475e-05,0.6268799558000693,236,sgd,none,-0.7712,HDGPSO,1
1,-0.7654,1155.301855802536,HDGPSO,0.00019828954000505845,1.0000000000000004e-06,0.99,32,adamw,none,-0.7712,HDGPSO,1
1,-0.7644,1212.4120013713837,HDGPSO,0.0006276093790802562,1.0000000000000004e-06,0.659681105827578,110,adamw,none,-0.7712,HDGPSO,1
2,-0.6818,1274.7193412780762,HDGPSO,0.010809696263022318,0.0008237369661022138,0.9063065009256204,61,adamw,none,-0.7712,HDGPSO,1
2,-0.3614,1358.7788429260254,HDGPSO,0.006251347582017325,0.010000000000000004,0.8914692988509204,252,adam,none,-0.7712,HDGPSO,1
2,-0.5244,1416.702229976654,HDGPSO,0.00010000000000000009,0.010000000000000004,0.99,236,sgd,none,-0.7712,HDGPSO,1
2,-0.6888,1492.5273373126984,HDGPSO,0.00019828954000505845,0.0013007840576333034,0.8652283788289135,207,adamw,none,-0.7712,HDGPSO,1
2,-0.6036,1548.9919815063477,HDGPSO,0.0006276093790802562,0.0006176402845230532,0.659681105827578,110,rmsprop,none,-0.7712,HDGPSO,1
2,-0.6994,1613.563533782959,HDGPSO,0.0011926451516614434,1.0000000000000004e-06,0.6887517507934899,46,rmsprop,none,-0.7712,HDGPSO,1
2,-0.696,1670.9287693500519,HDGPSO,0.0014369535954717552,2.091688835804778e-05,0.7085383430681026,109,adam,none,-0.7712,HDGPSO,1
2,-0.7144,1735.3911616802216,HDGPSO,0.001116589677764142,9.889709818622174e-06,0.9703616335837336,125,adam,none,-0.7712,HDGPSO,1
2,-0.7504,1806.464332818985,HDGPSO,0.00010000000000000009,1.50757070287832e-06,0.718336076249412,32,adamw,none,-0.7712,HDGPSO,1
2,-0.7102,1864.908926486969,HDGPSO,0.0002326448783444917,0.00010937266043253846,0.7683051675600518,97,adam,none,-0.7712,HDGPSO,1
2,-0.1,1876.8302524089813,HDGPSO,0.00399564645422532,0.0001051616735198089,0.99,65,rmsprop,none,-0.7712,HDGPSO,1
2,-0.6792,1934.467453956604,HDGPSO,0.00010000000000000009,0.00013664301968147662,0.99,116,adam,none,-0.7712,HDGPSO,1
