dataset,model,tuner,seed,best_loss,n_evals,elapsed,stopped,error,budget
diabetes,GradientBoosting,PSO,2,3125.184492793496,60,26.005430936813354,budget,,60
diabetes,GradientBoosting,HDGPSO,0,3105.5616311009053,60,30.51292133331299,budget,,60
diabetes,GradientBoosting,HDGPSO,1,3065.691659990463,60,12.3892502784729,budget,,60
diabetes,GradientBoosting,HDGPSO,2,3055.9285951128336,60,25.94282102584839,budget,,60
diabetes,GradientBoosting,HDGPSO-MF,0,3097.450288387577,117,25.370620727539062,budget,,60
diabetes,GradientBoosting,HDGPSO-MF,1,3102.9727407033274,117,20.430996656417847,budget,,60
diabetes,GradientBoosting,HDGPSO-MF,2,3178.228110389646,117,21.70497488975525,budget,,60
pinn_heat,PINN-Heat,RandomSearch,0,4.805894604942296e-06,60,219.51599407196045,budget,,60
pinn_heat,PINN-Heat,RandomSearch,1,1.1056549737986645e-06,60,227.26023888587952,budget,,60
pinn_heat,PINN-Heat,RandomSearch,2,1.931392034748569e-06,60,256.9556815624237,budget,,60
pinn_heat,PINN-Heat,GridSearch,0,0.1327334195375442,27,19.87022876739502,budget,,60
pinn_heat,PINN-Heat,GridSearch,1,0.3432067930698395,27,20.44164991378784,budget,,60
pinn_heat,PINN-Heat,GridSearch,2,0.0838302820920944,27,22.334234714508057,budget,,60
pinn_heat,PINN-Heat,Bayes,0,2.4979879071906907e-06,60,289.8213732242584,budget,,60
pinn_heat,PINN-Heat,Bayes,1,2.129700988007244e-06,60,343.9458227157593,budget,,60
pinn_heat,PINN-Heat,Bayes,2,2.8456554446165683e-06,60,262.8690700531006,budget,,60
pinn_heat,PINN-Heat,Optuna-TPE,0,2.757658705832e-07,60,354.1634039878845,budget,,60
pinn_heat,PINN-Heat,Optuna-TPE,1,3.5135590792378935e-07,60,276.73107862472534,budget,,60
pinn_heat,PINN-Heat,Optuna-TPE,2,2.612016771763592e-07,60,328.9443607330322,budget,,60
pinn_heat,PINN-Heat,DE,0,8.806952109807753e-07,60,285.54769110679626,budget,,60
pinn_heat,PINN-Heat,DE,1,8.175687185030256e-07,60,273.1731276512146,budget,,60
pinn_heat,PINN-Heat,DE,2,4.669035661208909e-06,60,254.37226724624637,budget,,60
pinn_heat,PINN-Heat,PSO,0,1.270026785959999e-07,60,406.3719837665558,budget,,60
pinn_heat,PINN-Heat,PSO,1,9.078791549654852e-07,60,138.46662759780884,budget,,60
pinn_heat,PINN-Heat,PSO,2,1.3851638414053016e-07,60,207.4197838306427,budget,,60
pinn_heat,PINN-Heat,HDGPSO,0,5.25552241015248e-06,60,226.35799193382263,budget,,60
pinn_heat,PINN-Heat,HDGPSO,1,3.8775169741711586e-08,60,294.5720133781433,budget,,60
pinn_heat,PINN-Heat,HDGPSO,2,2.92677157176513e-07,60,290.2956457138061,budget,,60
pinn_heat,PINN-Heat,HDGPSO-MF,0,3.573155709091225e-07,117,324.865177154541,budget,,60
pinn_heat,PINN-Heat,HDGPSO-MF,1,6.400434244824282e-07,117,230.4169497489929,budget,,60
pinn_heat,PINN-Heat,HDGPSO-MF,2,6.990563861108967e-07,117,349.6916182041168,budget,,60
breast_cancer,RandomForest,RandomSearch,0,-0.9578297595841456,100,89.1730089187622,budget,,100
breast_cancer,RandomForest,RandomSearch,1,-0.9560753736192332,100,70.33236885070801,budget,,100
breast_cancer,RandomForest,RandomSearch,2,-0.9595934280144808,100,77.41342043876648,budget,,100
breast_cancer,RandomForest,GridSearch,0,-0.9718926946997124,64,44.29564166069031,budget,,100
breast_cancer,RandomForest,GridSearch,1,-0.9595934280144808,64,50.03323197364807,budget,,100
breast_cancer,RandomForest,GridSearch,2,-0.9595934280144808,64,48.051467418670654,budget,,100
breast_cancer,RandomForest,Bayes,0,-0.9718926946997124,100,130.3751609325409,budget,,100
breast_cancer,RandomForest,Bayes,1,-0.9613478139793932,100,129.02992916107178,budget,,100
breast_cancer,RandomForest,Bayes,2,-0.9613292490485472,100,109.76472425460815,budget,,100
breast_cancer,RandomForest,Optuna-TPE,0,-0.9578297595841456,100,88.06226134300232,budget,,100
breast_cancer,RandomForest,Optuna-TPE,1,-0.9595934280144808,100,93.38816237449646,budget,,100
breast_cancer,RandomForest,Optuna-TPE,2,-0.9631021999443052,100,52.81929063796997,budget,,100
breast_cancer,RandomForest,DE,0,-0.9578297595841456,100,84.80240654945374,budget,,100
breast_cancer,RandomForest,DE,1,-0.9595841455490578,100,64.55269360542297,budget,,100
breast_cancer,RandomForest,DE,2,-0.9630929174788824,100,64.86277508735657,budget,,100
breast_cancer,RandomForest,PSO,0,-0.956084656084656,100,45.331597089767456,budget,,100
breast_cancer,RandomForest,PSO,1,-0.9560660911538104,100,46.96279168128967,budget,,100
breast_cancer,RandomForest,PSO,2,-0.9578390420495684,100,66.53175926208496,budget,,100
breast_cancer,RandomForest,HDGPSO,0,-0.9718926946997124,100,26.80695414543152,budget,,100
breast_cancer,RandomForest,HDGPSO,1,-0.9595841455490578,100,61.05275893211365,budget,,100
breast_cancer,RandomForest,HDGPSO,2,-0.9648658683746404,100,76.61632323265076,budget,,100
breast_cancer,GradientBoosting,RandomSearch,0,-0.975392184164114,100,283.7717435359955,budget,,100
breast_cancer,GradientBoosting,RandomSearch,1,-0.975392184164114,100,209.83806252479556,budget,,100
breast_cancer,GradientBoosting,RandomSearch,2,-0.973628515733779,100,235.87977385520932,budget,,100
breast_cancer,GradientBoosting,GridSearch,0,-0.9736377981992016,32,45.40496230125427,budget,,100
breast_cancer,GradientBoosting,GridSearch,1,-0.9736470806646246,32,45.96916842460632,budget,,100
breast_cancer,GradientBoosting,GridSearch,2,-0.9736377981992016,32,45.97963547706604,budget,,100
breast_cancer,GradientBoosting,Bayes,0,-0.9771465701290262,100,190.2210955619812,budget,,100
breast_cancer,GradientBoosting,Bayes,1,-0.9806831894551192,100,218.14758849143985,budget,,100
breast_cancer,GradientBoosting,Bayes,2,-0.9754014666295368,100,196.1302354335785,budget,,100
breast_cancer,GradientBoosting,Optuna-TPE,0,-0.9789102385593614,100,198.87781405448916,budget,,100
breast_cancer,GradientBoosting,Optuna-TPE,1,-0.977155852594449,100,156.70383310317993,budget,,100
breast_cancer,GradientBoosting,Optuna-TPE,2,-0.977165135059872,100,237.033406496048,budget,,100
breast_cancer,GradientBoosting,DE,0,-0.9736377981992016,100,249.9011781215668,budget,,100
breast_cancer,GradientBoosting,DE,1,-0.9718834122342894,100,223.77867484092712,budget,,100
breast_cancer,GradientBoosting,DE,2,-0.9754014666295368,100,161.40014696121216,budget,,100
breast_cancer,GradientBoosting,PSO,0,-0.9718834122342894,100,149.75304794311523,budget,,100
breast_cancer,GradientBoosting,PSO,1,-0.9736470806646246,100,174.86055254936218,budget,,100
breast_cancer,GradientBoosting,PSO,2,-0.9701383087348,100,209.0244007110596,budget,,100
breast_cancer,GradientBoosting,HDGPSO,0,-0.9789102385593612,100,257.15595293045044,budget,,100
breast_cancer,GradientBoosting,HDGPSO,1,-0.9789288034902072,100,152.47340869903564,budget,,100
breast_cancer,GradientBoosting,HDGPSO,2,-0.9754014666295368,100,156.0050003528595,budget,,100
breast_cancer,MLP,RandomSearch,0,-0.9824561476707458,100,16.581420183181763,budget,,100
breast_cancer,MLP,RandomSearch,1,-0.9912281036376952,100,16.214097261428833,budget,,100
breast_cancer,MLP,RandomSearch,2,-0.9912281036376952,100,17.288721323013306,budget,,100
breast_cancer,MLP,GridSearch,0,-0.4824561476707458,48,10.74855136871338,budget,,100
breast_cancer,MLP,GridSearch,1,-0.5964912176132202,48,11.172464609146118,budget,,100
breast_cancer,MLP,GridSearch,2,-0.9298245906829834,48,11.24907898902893,budget,,100
breast_cancer,MLP,Bayes,0,-0.9824561476707458,100,120.0053038597107,budget,,100
breast_cancer,MLP,Bayes,1,-0.9912281036376952,100,108.4363296031952,budget,,100
breast_cancer,MLP,Bayes,2,-0.9912281036376952,100,115.39302110671996,budget,,100
breast_cancer,MLP,Optuna-TPE,0,-0.9824561476707458,100,17.743671655654907,budget,,100
breast_cancer,MLP,Optuna-TPE,1,-1.0,100,20.572436809539795,budget,,100
breast_cancer,MLP,Optuna-TPE,2,-0.9912281036376952,100,12.4472815990448,budget,,100
breast_cancer,MLP,DE,0,-0.9824561476707458,100,19.37307977676392,budget,,100
breast_cancer,MLP,DE,1,-0.9912281036376952,100,18.540852308273315,budget,,100
breast_cancer,MLP,DE,2,-0.9912281036376952,100,13.9759840965271,budget,,100
breast_cancer,MLP,PSO,0,-0.9824561476707458,100,16.826695203781128,budget,,100
breast_cancer,MLP,PSO,1,-0.9912281036376952,100,17.044179439544678,budget,,100
breast_cancer,MLP,PSO,2,-0.9912281036376952,100,21.37784242630005,budget,,100
breast_cancer,MLP,HDGPSO,0,-0.9824561476707458,100,9.51507806777954,budget,,100
breast_cancer,MLP,HDGPSO,1,-0.9912281036376952,100,19.62131905555725,budget,,100
breast_cancer,MLP,HDGPSO,2,-0.9912281036376952,100,15.966347694396973,budget,,100
wine,RandomForest,RandomSearch,0,-0.9495291902071564,100,47.8351035118103,budget,,100
wine,RandomForest,RandomSearch,1,-0.9551789077212806,100,42.45581388473511,budget,,100
wine,RandomForest,RandomSearch,2,-0.943879472693032,100,42.76628613471985,budget,,100
wine,RandomForest,GridSearch,0,-0.9494350282485876,64,26.59330129623413,budget,,100
wine,RandomForest,GridSearch,1,-0.960734463276836,64,26.23019480705261,budget,,100
wine,RandomForest,GridSearch,2,-0.943879472693032,64,29.43873786926269,budget,,100
wine,RandomForest,Bayes,0,-0.955084745762712,100,87.95975112915039,budget,,100
wine,RandomForest,Bayes,1,-0.960734463276836,100,83.308438539505,budget,,100
wine,RandomForest,Bayes,2,-0.955084745762712,100,83.74486446380615,budget,,100
wine,RandomForest,Optuna-TPE,0,-0.955084745762712,100,45.51794695854187,budget,,100
wine,RandomForest,Optuna-TPE,1,-0.960734463276836,100,59.57687449455261,budget,,100
wine,RandomForest,Optuna-TPE,2,-0.949623352165725,100,21.366265058517456,budget,,100
wine,RandomForest,DE,0,-0.9495291902071564,100,45.49559092521668,budget,,100
wine,RandomForest,DE,1,-0.9608286252354048,100,34.39382266998291,budget,,100
wine,RandomForest,DE,2,-0.9439736346516008,100,35.41029620170593,budget,,100
wine,RandomForest,PSO,0,-0.9495291902071564,100,36.4424262046814,budget,,100
wine,RandomForest,PSO,1,-0.9608286252354048,100,21.036802530288696,budget,,100
wine,RandomForest,PSO,2,-0.9495291902071564,100,38.65079474449158,budget,,100
wine,RandomForest,HDGPSO,0,-0.9494350282485876,100,64.1903600692749,budget,,100
wine,RandomForest,HDGPSO,1,-0.9495291902071564,100,35.044339656829834,budget,,100
wine,RandomForest,HDGPSO,2,-0.9495291902071564,100,33.6946017742157,budget,,100
wine,GradientBoosting,RandomSearch,0,-0.9440677966101696,100,162.56608986854553,budget,,100
wine,GradientBoosting,RandomSearch,1,-0.9497175141242938,100,131.20519852638245,budget,,100
wine,GradientBoosting,RandomSearch,2,-0.9552730696798494,100,147.55859422683716,budget,,100
wine,GradientBoosting,GridSearch,0,-0.955367231638418,32,33.68704080581665,budget,,100
wine,GradientBoosting,GridSearch,1,-0.9552730696798494,32,32.31781983375549,budget,,100
wine,GradientBoosting,GridSearch,2,-0.9551789077212806,32,31.77721619606018,budget,,100
wine,GradientBoosting,Bayes,0,-0.9609227871939736,100,166.32107830047607,budget,,100
wine,GradientBoosting,Bayes,1,-0.9664783427495292,100,172.52815747261047,budget,,100
wine,GradientBoosting,Bayes,2,-0.9609227871939736,100,153.94878387451172,budget,,100
wine,GradientBoosting,Optuna-TPE,0,-0.9609227871939736,100,200.20229935646057,budget,,100
wine,GradientBoosting,Optuna-TPE,1,-0.9609227871939736,100,147.27074933052063,budget,,100
wine,GradientBoosting,Optuna-TPE,2,-0.9664783427495292,100,146.91432404518127,budget,,100
wine,GradientBoosting,DE,0,-0.9664783427495292,100,148.46397948265076,budget,,100
wine,GradientBoosting,DE,1,-0.9608286252354048,100,123.78450679779051,budget,,100
wine,GradientBoosting,DE,2,-0.9552730696798494,100,136.60570693016052,budget,,100
wine,GradientBoosting,PSO,0,-0.9608286252354048,100,124.92825412750244,budget,,100
wine,GradientBoosting,PSO,1,-0.949623352165725,100,153.4248034954071,budget,,100
wine,GradientBoosting,PSO,2,-0.949623352165725,100,157.252366065979,budget,,100
wine,GradientBoosting,HDGPSO,0,-0.9664783427495292,100,117.10217595100404,budget,,100
wine,GradientBoosting,HDGPSO,1,-0.9608286252354048,100,108.96361446380617,budget,,100
wine,GradientBoosting,HDGPSO,2,-0.9609227871939736,100,127.68764519691469,budget,,100
wine,MLP,RandomSearch,0,-1.0,100,5.278703212738037,budget,,100
wine,MLP,RandomSearch,1,-1.0,100,6.126441955566406,budget,,100
wine,MLP,RandomSearch,2,-1.0,100,6.501176118850708,budget,,100
wine,MLP,GridSearch,0,-0.3333333432674408,48,3.600619316101074,budget,,100
wine,MLP,GridSearch,1,-0.2777777910232544,48,3.6670241355896,budget,,100
wine,MLP,GridSearch,2,-0.5277777910232544,48,3.4701297283172607,budget,,100
wine,MLP,Bayes,0,-1.0,100,84.06016683578491,budget,,100
wine,MLP,Bayes,1,-1.0,100,90.76416802406312,budget,,100
wine,MLP,Bayes,2,-1.0,100,103.88866138458252,budget,,100
wine,MLP,Optuna-TPE,0,-1.0,100,6.755946397781372,budget,,100
wine,MLP,Optuna-TPE,1,-1.0,100,7.758992671966553,budget,,100
wine,MLP,Optuna-TPE,2,-1.0,100,5.915246963500977,budget,,100
wine,MLP,DE,0,-1.0,100,5.458608627319336,budget,,100
wine,MLP,DE,1,-1.0,100,7.084324598312378,budget,,100
wine,MLP,DE,2,-1.0,100,5.6225550174713135,budget,,100
wine,MLP,PSO,0,-1.0,100,5.676183700561523,budget,,100
wine,MLP,PSO,1,-1.0,100,7.167545795440674,budget,,100
wine,MLP,PSO,2,-1.0,100,7.894841194152832,budget,,100
wine,MLP,HDGPSO,0,-1.0,100,3.231527090072632,budget,,100
wine,MLP,HDGPSO,1,-1.0,100,9.628196477890016,budget,,100
wine,MLP,HDGPSO,2,-1.0,100,6.5761559009552,budget,,100
diabetes,RandomForest,RandomSearch,0,3081.724449313178,100,46.94244456291199,budget,,100
diabetes,RandomForest,RandomSearch,1,3096.7717551966866,100,41.744386434555054,budget,,100
diabetes,RandomForest,RandomSearch,2,3107.3877741874617,100,43.97408366203308,budget,,100
diabetes,RandomForest,GridSearch,0,3166.6025907729763,64,27.31281161308289,budget,,100
diabetes,RandomForest,GridSearch,1,3173.7309209492523,64,27.63563680648804,budget,,100
diabetes,RandomForest,GridSearch,2,3165.40371463836,64,27.95234560966492,budget,,100
diabetes,RandomForest,Bayes,0,3081.3682154226594,100,105.1239411830902,budget,,100
diabetes,RandomForest,Bayes,1,3077.678735908372,100,97.19071817398073,budget,,100
diabetes,RandomForest,Bayes,2,3088.315247909457,100,95.56729245185852,budget,,100
diabetes,RandomForest,Optuna-TPE,0,3072.9028536737083,100,29.800588130950928,budget,,100
diabetes,RandomForest,Optuna-TPE,1,3073.858944253,100,26.50424575805664,budget,,100
diabetes,RandomForest,Optuna-TPE,2,3091.337624179246,100,56.42197489738464,budget,,100
diabetes,RandomForest,DE,0,3076.9820697451773,100,39.96471405029297,budget,,100
diabetes,RandomForest,DE,1,3081.7030024253822,100,39.78604149818421,budget,,100
diabetes,RandomForest,DE,2,3096.780463617506,100,47.66693472862244,budget,,100
diabetes,RandomForest,PSO,0,3073.944417140768,100,41.24778008460999,budget,,100
diabetes,RandomForest,PSO,1,3073.7516995304127,100,21.75701785087585,budget,,100
diabetes,RandomForest,PSO,2,3090.3833944033254,100,60.128604888916016,budget,,100
diabetes,RandomForest,HDGPSO,0,3074.760842085851,100,32.248384952545166,budget,,100
diabetes,RandomForest,HDGPSO,1,3092.667016324258,100,59.18180322647095,budget,,100
diabetes,RandomForest,HDGPSO,2,3090.9083217760235,100,63.407482385635376,budget,,100
diabetes,GradientBoosting,RandomSearch,0,3167.2820911376784,100,56.72185039520264,budget,,100
diabetes,GradientBoosting,RandomSearch,1,3173.362235954743,100,46.85732793807984,budget,,100
diabetes,GradientBoosting,RandomSearch,2,3123.695195905505,100,50.08933997154236,budget,,100
diabetes,GradientBoosting,GridSearch,0,3235.4924171677667,32,13.509621143341064,budget,,100
diabetes,GradientBoosting,GridSearch,1,3233.7122928550293,32,13.395980596542358,budget,,100
diabetes,GradientBoosting,GridSearch,2,3235.688810160535,32,13.325771808624268,budget,,100
diabetes,GradientBoosting,Bayes,0,3120.163642704414,100,97.90648698806764,budget,,100
diabetes,GradientBoosting,Bayes,1,3078.1897173747625,100,94.89333438873292,budget,,100
diabetes,GradientBoosting,Bayes,2,3045.8211383272123,100,72.77359199523926,budget,,100
diabetes,GradientBoosting,Optuna-TPE,0,3114.91463474331,100,40.37909913063049,budget,,100
diabetes,GradientBoosting,Optuna-TPE,1,3109.5237929274203,100,28.997982501983643,budget,,100
diabetes,GradientBoosting,Optuna-TPE,2,3075.243812134711,100,23.911327362060547,budget,,100
diabetes,GradientBoosting,DE,0,3139.705929925713,100,53.642895221710205,budget,,100
diabetes,GradientBoosting,DE,1,3167.5961843918194,100,44.29473614692688,budget,,100
diabetes,GradientBoosting,DE,2,3127.2453333224967,100,55.75601100921631,budget,,100
diabetes,GradientBoosting,PSO,0,3130.128275945355,100,45.632370710372925,budget,,100
diabetes,GradientBoosting,PSO,1,3204.215612750256,100,42.29404830932617,budget,,100
diabetes,GradientBoosting,PSO,2,3124.7992364481784,100,48.065478801727295,budget,,100
diabetes,GradientBoosting,HDGPSO,0,3129.219504277525,100,47.02325916290283,budget,,100
diabetes,GradientBoosting,HDGPSO,1,3113.2899907670376,100,16.5001380443573,budget,,100
diabetes,GradientBoosting,HDGPSO,2,3056.643511187014,100,32.71969556808472,budget,,100
pinn_heat,PINN-Heat,RandomSearch,0,3.758974344236776e-06,100,431.79969668388367,budget,,100
pinn_heat,PINN-Heat,RandomSearch,1,1.1056549737986645e-06,100,434.6859946250916,budget,,100
pinn_heat,PINN-Heat,RandomSearch,2,1.931392034748569e-06,100,436.3315341472626,budget,,100
pinn_heat,PINN-Heat,GridSearch,0,0.1327334195375442,27,25.148939847946167,budget,,100
pinn_heat,PINN-Heat,GridSearch,1,0.3432067930698395,27,23.781869411468502,budget,,100
pinn_heat,PINN-Heat,GridSearch,2,0.0838302820920944,27,24.00376057624817,budget,,100
pinn_heat,PINN-Heat,Bayes,0,6.001560564072861e-07,100,596.4051508903503,budget,,100
pinn_heat,PINN-Heat,Bayes,1,1.8142041824376065e-07,100,595.1006007194519,budget,,100
pinn_heat,PINN-Heat,Bayes,2,4.110118879907532e-06,100,500.1696863174439,budget,,100
pinn_heat,PINN-Heat,Optuna-TPE,0,1.8283122926732179e-07,100,584.7158999443054,budget,,100
pinn_heat,PINN-Heat,Optuna-TPE,1,3.0198361855582334e-07,100,424.6760213375092,budget,,100
pinn_heat,PINN-Heat,Optuna-TPE,2,9.673311751612347e-08,100,610.8546199798584,budget,,100
pinn_heat,PINN-Heat,DE,0,8.806952109807753e-07,100,477.7579188346863,budget,,100
pinn_heat,PINN-Heat,DE,1,3.648519282251073e-07,100,456.4892387390137,budget,,100
pinn_heat,PINN-Heat,DE,2,1.7376974028593397e-06,100,470.73471426963806,budget,,100
pinn_heat,PINN-Heat,PSO,0,1.270026785959999e-07,100,702.2653920650482,budget,,100
pinn_heat,PINN-Heat,PSO,1,1.1089699825106437e-07,100,332.63931703567505,budget,,100
pinn_heat,PINN-Heat,PSO,2,8.433897136228553e-08,100,375.1003067493439,budget,,100
pinn_heat,PINN-Heat,HDGPSO,0,2.221766663978997e-07,100,684.3002979755402,budget,,100
pinn_heat,PINN-Heat,HDGPSO,1,5.905768034608627e-07,100,375.0671994686127,budget,,100
pinn_heat,PINN-Heat,HDGPSO,2,3.6098242617299554e-08,100,555.1080474853516,budget,,100
breast_cancer,RandomForest,HDGPSO-MF,0,-0.9613570964448157,196,67.01303482055664,budget,,100
breast_cancer,RandomForest,HDGPSO-MF,1,-0.9631021999443052,196,39.495737075805664,budget,,100
breast_cancer,RandomForest,HDGPSO-MF,2,-0.9560753736192332,196,78.12317538261414,budget,,100
breast_cancer,GradientBoosting,HDGPSO-MF,0,-0.9771744175252947,196,169.0227358341217,budget,,100
breast_cancer,GradientBoosting,HDGPSO-MF,1,-0.9771465701290262,196,115.25858998298645,budget,,100
breast_cancer,GradientBoosting,HDGPSO-MF,2,-0.9736470806646246,196,155.14799809455872,budget,,100
breast_cancer,MLP,HDGPSO-MF,0,-0.9824561476707458,196,34.66837406158447,budget,,100
breast_cancer,MLP,HDGPSO-MF,1,-0.9912281036376953,196,25.27635145187378,budget,,100
breast_cancer,MLP,HDGPSO-MF,2,-0.9912281036376953,196,20.237884521484375,budget,,100
wine,RandomForest,HDGPSO-MF,0,-0.9550847457627119,196,38.524171352386475,budget,,100
wine,RandomForest,HDGPSO-MF,1,-0.9607344632768361,196,41.57119345664978,budget,,100
wine,RandomForest,HDGPSO-MF,2,-0.949623352165725,196,30.306986570358276,budget,,100
wine,GradientBoosting,HDGPSO-MF,0,-0.9719397363465161,196,80.60151958465576,budget,,100
wine,GradientBoosting,HDGPSO-MF,1,-0.9664783427495292,196,90.27836799621582,budget,,100
wine,GradientBoosting,HDGPSO-MF,2,-0.9552730696798494,196,143.3951518535614,budget,,100
wine,MLP,HDGPSO-MF,0,-1.0,196,5.531768321990967,budget,,100
wine,MLP,HDGPSO-MF,1,-1.0,196,9.03600025177002,budget,,100
wine,MLP,HDGPSO-MF,2,-1.0,196,6.903095245361328,budget,,100
diabetes,RandomForest,HDGPSO-MF,0,3111.3299691030443,196,28.333265781402588,budget,,100
diabetes,RandomForest,HDGPSO-MF,1,3096.0134695027377,196,41.39579463005066,budget,,100
diabetes,RandomForest,HDGPSO-MF,2,3092.0856430165363,196,44.09062600135803,budget,,100
diabetes,GradientBoosting,HDGPSO-MF,0,3090.1256787810994,196,30.271503448486328,budget,,100
diabetes,GradientBoosting,HDGPSO-MF,1,3095.8118879698836,196,36.592578411102295,budget,,100
diabetes,GradientBoosting,HDGPSO-MF,2,3083.003267489735,196,39.90489077568054,budget,,100
pinn_heat,PINN-Heat,HDGPSO-MF,0,3.897133069585834e-07,196,605.2610964775085,budget,,100
pinn_heat,PINN-Heat,HDGPSO-MF,1,1.8342015550842916e-07,196,506.84196972846985,budget,,100
pinn_heat,PINN-Heat,HDGPSO-MF,2,2.6195553459729126e-07,196,514.5597722530365,budget,,100
